type,by,post_id,post_link,post_message,細分類,分類,大分,英文小標,picture,full_picture,link,link_domain,post_published,post_published_unix,post_published_sql,likes_count_fb,comments_count_fb,reactions_count_fb,shares_count_fb,engagement_fb,comments_retrieved,comments_base,comments_replies,comment_likes_count,rea_NONE,rea_LIKE,rea_LOVE,rea_WOW,rea_HAHA,rea_SAD,rea_ANGRY,rea_THANKFUL,post_publ,年,月,日,1正評,2負,3中立,2+3,是否有負評
photo,post_page_157215971120682,157215971120682_752441821598091,https://www.facebook.com/157215971120682/posts/752441821598091,【 你知道，我們曾在世大運拿下世界第 7 的好成績嗎？】 　 世大運將於 8 月 19 日至 8 月 30 日舉行， 距離世大運開幕，也只剩下不到 150 天了！ 但對於我國參加世大運的紀錄，你又了解多少呢？ 　 接著，就讓我們一起來看看我國的歷史紀錄吧： 　 　 1987，首次參加，但並未得到獎牌 1989，我國也未得到獎牌 1991，世界第 20 名，共獲得 1 金牌 1993，世界第 23 名，共獲得 3 銅牌 1995，世界第 22 名，共獲得 1 金 1 銀 2 銅牌 1997，世界第 18 名，共獲得 2 金 1 銀 1 銅牌 1999，世界第 18 名，共獲得 2 金 2 銀 2001，世界第 32 名，共獲得 3 銀 5 銅牌 2003，世界第 11 名，共獲得 3 金 3 銀 5 銅牌 2005，世界第 9 名，共獲得 6 金 2 銀 4 銅牌 2007，世界第 9 名，共獲得 7 金 9 銀 12 銅牌 2009，世界第 7 名，共獲得 7 金 5 銀 5 銅牌 2011，世界第 8 名，共獲得 7 金 9 銀 16 銅牌 2013，世界第 16 名，共獲得 4 金 4 銀 7 銅牌 2015，世界第 10 名，共獲得 6 金 12 銀 18 銅牌 　 -- 　 「夢想越大，離家越遠。」 　 過去，我國選手要挑戰夢想，為國爭光都必須到遙遠的外國參賽，但今年的世大運，他們有了能在自己家鄉挑戰夢想的機會。 　 2017 台北世大運，對我國選手來說是歷年來離得獎最近的「距離」，讓我們一起為他們加油！ 　  　,其他,一般推廣,B,B,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/17457613_752441821598091_7901944870538388582_n.jpg?oh=98a3ea6f6941acbd026692dd0aa4ae70&oe=59F45652,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/17457613_752441821598091_7901944870538388582_n.jpg?oh=678fdb52f2631c4f16b40dadab90811a&oe=59EE09AD,https://www.facebook.com/taipei2017/photos/a.157858541056425.1073741828.157215971120682/752441821598091/?type=3,facebook.com,2017-03-23T04:00:00+0000,1490241600,2017/3/23 05:00,622,3,644,28,675,2,2,0,0,0,620,11,11,0,0,0,0,2017/3/23,2017,3,23,,,,,
photo,post_page_157215971120682,157215971120682_747831868725753,https://www.facebook.com/157215971120682/posts/747831868725753,恭喜資穎拿下全英羽球公開賽女子單打項目冠軍 成為台灣史上第一人，  希望資穎一樣能在2017臺北世大運為臺灣留下亮眼成績 大家一起來為資穎加油！,羽球,運動,H,badminton,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/17103259_1263820606998457_9121074147501130461_n.jpg?oh=f47914c09cf4a4ffc610d3fd7d938825&oe=59FD8DA7,https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17103259_1263820606998457_9121074147501130461_n.jpg?oh=9f098ef17907b2f4df2dbfff42ba334b&oe=5A2EE9B2,https://www.facebook.com/164965326883996/photos/a.164965543550641.37186.164965326883996/1263820606998457/?type=3,facebook.com,2017-03-15T05:02:34+0000,1489554154,2017/3/15 06:02,567,3,581,0,584,3,3,0,0,0,565,11,0,3,0,0,0,2017/3/15,2017,3,15,,,,,
video,post_page_157215971120682,157215971120682_742650062577267,https://www.facebook.com/157215971120682/posts/742650062577267,向不簡單的運動女孩致敬！  #2017臺北世大運 #這次我們回家比賽 #女力加油  許淑淨Hsu Shu-Ching 郭婞淳 KUO  Hsing-Chun 戴資穎/ Tai Tzu Ying 鄭慧芸 Bear 粉絲團 TPE TKD Poomsae Female Team 品勢女團 黃柔甄 永仁女籃#7黃鈴娟,運動,運動,H,H,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/17175556_742679909240949_7430145520586194944_n.jpg?oh=3356c5c23d1613a25d80b2bb89ef04eb&oe=5A36C8F7,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17175556_742679909240949_7430145520586194944_n.jpg?oh=1cfc932f3368a8cb23af719a57e5caa3&oe=59F3FD4D,https://www.facebook.com/taipei2017/videos/742650062577267/,facebook.com,2017-03-07T09:06:09+0000,1488877569,2017/3/7 10:06,4099,70,4288,997,5355,70,52,18,27,0,4087,184,1,3,0,0,0,2017/3/7,2017,3,7,,,,,
link,post_page_157215971120682,157215971120682_740812579427682,https://www.facebook.com/157215971120682/posts/740812579427682,2017臺北世大運宣傳大使許淑淨獲頒IWF最佳女運動員獎  舉重國手許淑淨 榮獲2015年世界舉重雜誌Jen? Boskovics  公開投票中獲得了最佳女運動員的最高的票數。  國際舉重總會希望透過2017世大運測試賽補頒發此至高榮譽獎項 將於3/4(六) 今日12點於淡江大學紹謨紀念體育館7樓 測試賽開幕典禮舉行儀式  國際舉總阿漾會長授權，與榮譽國際舉總第一副會長 也是體育運動總會會長張朝國先生 共同頒授於舉重之光許淑淨選手  歡迎大家一起來分享榮耀及喜悅  也邀請大家一起來看舉重測試賽喔 https://goo.gl/7lK8r5,舉重,運動,H,Weightlifting,https://scontent.xx.fbcdn.net/v/t45.1600-4/c24.0.130.130/p130x130/17861119_6074383043876_2132511091358433280_n.png?oh=6ddd83c169c318db6adbced6600b314e&oe=59FC868F,https://scontent.xx.fbcdn.net/v/t45.1600-4/17861119_6074383043876_2132511091358433280_n.png?oh=02aac7cc5f44f5b15635828db138fb67&oe=59EEB2AC,http://www.iwf.net/2016/02/24/best-of-2015-hsu-shu-ching-and-ilya-ilyin/,iwf.net,2017-03-04T02:30:00+0000,1488594600,2017/3/4 03:30,466,4,471,9,484,4,4,0,1,0,463,5,0,0,0,0,0,2017/3/4,2017,3,4,,,,,
video,post_page_157215971120682,157215971120682_719802518195355,https://www.facebook.com/157215971120682/posts/719802518195355,射箭是需要老鷹一般看穿瞄準器狙擊箭靶的眼神！想知道射箭比賽的複合弓跟反曲弓的差別嗎?讓@熊讚射給你看！,射箭,運動,H,Archery,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16327507_719803108195296_3332507572128186368_n.jpg?oh=6b8f18e0e612505b864ff15d2ecfb763&oe=59FF491C,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16327507_719803108195296_3332507572128186368_n.jpg?oh=5ca5000ba065cc408da813615e6284d8&oe=5A38FBA6,https://www.facebook.com/taipei2017/videos/719802518195355/,facebook.com,2017-03-03T05:14:00+0000,1488518040,2017/3/3 06:14,427,9,440,24,473,9,5,4,3,0,422,8,1,4,0,0,0,2017/3/3,2017,3,3,,,,,
video,post_page_157215971120682,157215971120682_739963529512587,https://www.facebook.com/157215971120682/posts/739963529512587,今年夏天臺灣將舉辦世大運。希望我們國家隊的選手，都能獲得好成績站上頒獎台，讓世界看見臺灣。  把榮耀留在臺灣，這不是口號，更是我們可以團結在一起的時刻，一起為臺灣加油，為代表臺灣的選手加油，也為自己加油。  #2017我們一起 #一起為臺灣加油 #這一次我們回家比,其他,一般推廣,B,B,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/17118699_739930932849180_8513924842070736896_n.jpg?oh=0d7ebb2904f13dd1246de2af43be7cd4&oe=59ED6C81,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17118699_739930932849180_8513924842070736896_n.jpg?oh=9852f704120d8e3a6ffc84ab6b62e449&oe=59EDAD3B,https://www.facebook.com/taipei2017/videos/739963529512587/,facebook.com,2017-03-02T11:22:02+0000,1488453722,2017/3/2 12:22,604,4,617,29,650,4,3,1,0,0,601,11,0,1,0,0,0,2017/3/2,2017,3,2,,,,,
photo,post_page_157215971120682,157215971120682_736947469814193,https://www.facebook.com/157215971120682/posts/736947469814193,你沒玩過的腳踏車樂遊行程 就在「一起世大運 150倒數」！  「河濱樂遊」與「市區探索」兩條路線任你選， 運動扮裝悠遊臺北世大運賽事場館， 認識選手的競技舞台，捍衛我們的主場！  終點站大佳河濱公園還有胖卡餐車等你來享用～  「一起世大運 150倒數」活動資訊  時間：3/19(日)8:00集合  集合地點：  「河濱樂遊」線：捷運南港軟體園區站2號出口  「市區探索」線：客家文化主題公園鐵馬驛站   活動辦法： http://events.2017.taipei/activity/activity_20170224.html#A01,倒數,倒數,F,F,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16864713_736947469814193_1581003955453562191_n.jpg?oh=7af9c8e1b52173bff78fc445bb5259e8&oe=59F751FB,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16864713_736947469814193_1581003955453562191_n.jpg?oh=978df11bc6f5964568b52603d90fcd6b&oe=59EFDB04,https://www.facebook.com/taipei2017/photos/a.157858541056425.1073741828.157215971120682/736947469814193/?type=3,facebook.com,2017-02-25T04:14:00+0000,1487996040,2017/2/25 05:14,112,0,113,4,117,0,0,0,0,0,109,1,0,0,0,0,0,2017/2/25,2017,2,25,,,,,
link,post_page_157215971120682,157215971120682_736951666480440,https://www.facebook.com/157215971120682/posts/736951666480440,世大運棒球邀請賽  中華隊25日將於上午11時出戰天津獅隊 預計派出曾琦先發  曾琦說 天母棒球場的休息區改善很多，感到很放鬆。 雖然下雨但不會因為天氣的因素受到影響，會全力表現到最好！  歡迎大家明天一起進場，給中華隊與曾琦最強力的聲援！,棒球,運動,H,Baseball,https://scontent.xx.fbcdn.net/v/t39.2147-6/c64.0.130.130/p130x130/16685614_736951563147117_5800666788551196672_n.jpg?oh=298eacc7b4d93eb6db4a8f0cb1f9587a&oe=5A346263,https://scontent.xx.fbcdn.net/v/t39.2147-6/16685614_736951563147117_5800666788551196672_n.jpg?oh=8951c63b9ece86cb5a9b5e71ae60e4b0&oe=5A368DC2,"http://2017.taipei/files/14-1000-3307,r18-1.php",2017.taipei,2017-02-24T13:37:59+0000,1487943479,2017/2/24 14:37,210,2,212,4,218,2,2,0,1,0,208,2,0,0,0,0,0,2017/2/24,2017,2,24,,,,,
event,post_page_157215971120682,157215971120682_1905474006347939,https://www.facebook.com/157215971120682/posts/1905474006347939,三月春日，騎自行車踏青。 探索臺北世大運各賽事場館！ 世大運 GO 趣味！扮裝趴 Fun 創意秀自己 歡迎以世大運各項賽事的運動主題 打造自己獨具的趣味、創意造型 創意扮裝最高人氣者，可以拿大獎喔 !  活動辦法：http://pics.ee/ed16 報名網址：http://pics.ee/ed12,活動,活動,D,D,https://scontent.xx.fbcdn.net/v/t1.0-0/q89/c151.0.130.130/p130x130/16938629_736925193149754_3010146765052067179_n.jpg?oh=7c39ca4cfdf0bb02e85f12a671008fd7&oe=59F1829F,https://scontent.xx.fbcdn.net/v/t31.0-8/c713.0.615.615/16804373_736925193149754_3010146765052067179_o.jpg?oh=f039bb0884a8bcbfc96aea92bcfe9b26&oe=59EABF85,https://www.facebook.com/events/1905474006347939/,facebook.com,2017-02-24T12:41:33+0000,1487940093,2017/2/24 13:41,351,3,377,0,380,3,2,1,3,0,343,18,4,2,0,0,0,2017/2/24,2017,2,24,,,,,
link,post_page_157215971120682,157215971120682_735380853304188,https://www.facebook.com/157215971120682/posts/735380853304188,??2017臺北世大運－棒球邀請賽??  2/24-2/26在天母棒球場開打囉 等不及了 快快來幫中華小將加油??  賽程相關訊息：https://goo.gl/WBQuln,棒球,運動,H,Baseball,https://external.xx.fbcdn.net/safe_image.php?d=AQDRj1Y9kyeLB1b6&w=130&h=130&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F590%2Fpart_3251_2743096_33557.jpg&cfs=1&sx=77&sy=0&sw=599&sh=599&_nc_hash=AQBJ7-F9Xv9Y8LEw,https://external.xx.fbcdn.net/safe_image.php?d=AQBq69b5KBZaU91l&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F590%2Fpart_3251_2743096_33557.jpg&_nc_hash=AQCXkVyP_qr1M8MZ,https://goo.gl/ZMe0Jz,goo.gl,2017-02-22T05:14:00+0000,1487740440,2017/2/22 06:14,234,0,237,7,244,0,0,0,0,0,229,2,1,0,0,0,0,2017/2/22,2017,2,22,,,,,
link,post_page_157215971120682,157215971120682_735280033314270,https://www.facebook.com/157215971120682/posts/735280033314270,挫折是向上的力量 永不放棄的跳高人生  「選擇了體育這條路，就不要放棄， 因為你很可能因此錯過成功到來的那一天。」 向俊賢用自己的人生故事，與所有選手共勉。  向俊賢Chun-Hsien Hsiang,其他,一般推廣,B,B,https://external.xx.fbcdn.net/safe_image.php?d=AQAyzplrAnpghxtC&w=130&h=130&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F125%2Fpart_3138_7890151_73613.png&cfs=1&sx=0&sy=55&sw=720&sh=720&_nc_hash=AQCRcDDKDc9u_S8b,https://external.xx.fbcdn.net/safe_image.php?d=AQAsxBRqLg4uxP6Q&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F125%2Fpart_3138_7890151_73613.png&_nc_hash=AQCUeiUc5Fy4pkqE,"http://2017.taipei/files/14-1000-3138,r13-1.php",2017.taipei,2017-02-21T05:11:51+0000,1487653911,2017/2/21 06:11,602,1,611,39,651,1,1,0,0,0,602,7,0,2,0,0,0,2017/2/21,2017,2,21,,,,,
link,post_page_157215971120682,157215971120682_727623610746579,https://www.facebook.com/157215971120682/posts/727623610746579,「2017，我們一起」 加油小卡全面發放 與世大運選手並肩作戰  2月9日至24日提供「世大運選手加油卡」 歡迎大家透過卡片為選手隊員們加油打氣!!!!  詳細活動內容：https://goo.gl/aTSUGN,其他,一般推廣,B,B,https://external.xx.fbcdn.net/safe_image.php?d=AQDWCpjPqzCZjIqS&w=130&h=130&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F105%2Fpart_3230_3282532_38974.jpg&cfs=1&sx=41&sy=0&sw=596&sh=596&_nc_hash=AQA-jsI8WECqYgMp,https://external.xx.fbcdn.net/safe_image.php?d=AQAdk6tHk7nS_3Vi&url=http%3A%2F%2F2017.taipei%2Fezfiles%2F0%2F1000%2Fpictures%2F105%2Fpart_3230_3282532_38974.jpg&_nc_hash=AQBECwND8Qs3pQYb,https://goo.gl/aTSUGN,goo.gl,2017-02-08T09:11:14+0000,1486545074,2017/2/8 10:11,315,4,320,8,332,3,2,1,2,0,310,3,1,1,0,0,0,2017/2/8,2017,2,8,,,,,
link,post_page_157215971120682,157215971120682_726554677520139,https://www.facebook.com/157215971120682/posts/726554677520139,臺北燈節X臺北世大運  主題燈區的扭蛋區 互動區有聖火臺與頒獎臺 還有世大運的9種比賽項目 來看看有哪些項目可以與朋友們一起遊玩!!  快快把握好天氣，來中華路體驗主場氣息!!  https://2017.lanternfestival.taipei/,活動,活動,D,D,https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/12088123_504041903104752_7736410102822561359_n.png?oh=4031a16209bb6ff907515018c72fc3a1&oe=5A2F7F2F,https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/12088123_504041903104752_7736410102822561359_n.png?oh=4031a16209bb6ff907515018c72fc3a1&oe=5A2F7F2F,https://goo.gl/yqFRfz,goo.gl,2017-02-06T11:20:37+0000,1486380037,2017/2/6 12:20,127,0,129,4,133,0,0,0,0,0,124,2,0,0,0,0,0,2017/2/6,2017,2,6,,,,,
video,post_page_157215971120682,157215971120682_719807801528160,https://www.facebook.com/157215971120682/posts/719807801528160,年假期間大家們看的電影中，有沒有武術元素呢?  在競技的武術中，是有怎麼樣的「招式」呢?  熊讚Bravo  打給你看!!  中華民國國武術總會,武術,運動,H,Wushu,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/16327673_719809211528019_9182679510942744576_n.jpg?oh=a30aea55346adca4460246c2ae707f28&oe=5A2B9129,https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/16327673_719809211528019_9182679510942744576_n.jpg?oh=a870e4f074e7b6e2f970b6f08db2074f&oe=5A323993,https://www.facebook.com/taipei2017/videos/719807801528160/,facebook.com,2017-02-03T05:14:00+0000,1486098840,2017/2/3 06:14,355,6,364,66,436,6,6,0,2,0,352,7,0,2,0,0,0,2017/2/3,2017,2,3,,,,,
photo,post_page_157215971120682,157215971120682_724326144409659,https://www.facebook.com/157215971120682/posts/724326144409659,想與「品勢金牌女團」跆拳道選手李映萱、陳湘婷與陳以瑄 「夜市球王」羽球國手王子維 「韻律體操全能三連霸」宋語涵 來場近距離接觸嗎?  「一起世大運 190倒數」邀請您2月5日蒞臨中華路西門商圈主舞臺 來與選手們一同暢談對於世大運的期待！  詳請請參考活動頁面：https://goo.gl/JyyLmx  TPE TKD Poomsae Female Team 品勢女團 王子維 / Wang Tzu Wei,跆拳道,運動,H,Taekwondo,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/16426139_724326144409659_2735058883874334333_n.jpg?oh=593d276c508229b1f91cd8e7ed8ef5b6&oe=5A358636,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/16426139_724326144409659_2735058883874334333_n.jpg?oh=8a47c14a8c63bdde3bffbd7cf11410ae&oe=59FB05C9,https://www.facebook.com/taipei2017/photos/a.157858541056425.1073741828.157215971120682/724326144409659/?type=3,facebook.com,2017-02-02T09:52:36+0000,1486029156,2017/2/2 10:52,193,0,195,19,214,0,0,0,0,0,189,1,0,1,0,0,0,2017/2/2,2017,2,2,,,,,
